group,names,scores,logfoldchanges,pvals,pvals_adj
Ctrl,CG13101,0.0014910399,-0.07453268,0.9988103227619737,1.0
Ctrl,CG7794,0.0014803641,-0.27487123,0.9988188407311802,1.0
Ctrl,Tdc2,0.0014732471,-0.290672,0.9988245193773927,1.0
Ctrl,se,0.001448337,-0.123245746,0.9988443946396036,1.0
Ctrl,GXIVsPLA2,0.001103156,-0.018443435,0.9991198090557547,1.0
Ctrl,Npc2a,0.0009038762,-0.24930717,0.9992788112427696,1.0
Ctrl,CG8292,0.00015657698,-0.050771296,0.9998750696476011,1.0
Ctrl,CG30103,0.0,0.0,1.0,1.0
Ctrl,CG9360,0.0,0.0,1.0,1.0
Ctrl,CG13581,0.0,0.0,1.0,1.0
Ctrl,Cyp309a1,0.0,0.0,1.0,1.0
Ctrl,CG13460,0.0,0.0,1.0,1.0
Ctrl,Obp58c,0.0,0.0,1.0,1.0
Ctrl,frma,0.0,0.0,1.0,1.0
Ctrl,prim,0.0,0.0,1.0,1.0
Ctrl,CG32201,0.0,0.0,1.0,1.0
Ctrl,gudu,0.0,0.0,1.0,1.0
Ctrl,CG33296,0.0,0.0,1.0,1.0
Ctrl,CG18635,0.0,0.0,1.0,1.0
Ctrl,AstC,0.0,0.0,1.0,1.0
Ctrl,Or45b,0.0,0.0,1.0,1.0
Ctrl,CG15333,0.0,0.0,1.0,1.0
Ctrl,Adgf-C,0.0,0.0,1.0,1.0
Ctrl,NimB4,0.0,0.0,1.0,1.0
Ctrl,BoYb,0.0,0.0,1.0,1.0
Ctrl,CG12111,0.0,0.0,1.0,1.0
Ctrl,CG13991,0.0,0.0,1.0,1.0
Ctrl,CG43814,0.0,0.0,1.0,1.0
Ctrl,CG13114,0.0,0.0,1.0,1.0
Ctrl,CG4676,0.0,0.0,1.0,1.0
Ctrl,CG43339,0.0,0.0,1.0,1.0
Ctrl,CG42570,0.0,0.0,1.0,1.0
Ctrl,CG13198,0.0,0.0,1.0,1.0
Ctrl,CG10621,0.0,0.0,1.0,1.0
Ctrl,CG43267,0.0,0.0,1.0,1.0
Ctrl,CG31750,0.0,0.0,1.0,1.0
Ctrl,MsR2,0.0,0.0,1.0,1.0
Ctrl,NPFR,0.0,0.0,1.0,1.0
Ctrl,Lime,0.0,0.0,1.0,1.0
Ctrl,CG8916,0.0,0.0,1.0,1.0
Ctrl,CG15120,0.0,0.0,1.0,1.0
Ctrl,LysP,0.0,0.0,1.0,1.0
Ctrl,Ir56c,0.0,0.0,1.0,1.0
Ctrl,Vm26Ab,0.0,0.0,1.0,1.0
Ctrl,CG30265,0.0,0.0,1.0,1.0
Ctrl,DptA,0.0,0.0,1.0,1.0
Ctrl,moon,0.0,0.0,1.0,1.0
Ctrl,CG9570,0.0,0.0,1.0,1.0
Ctrl,Ir48b,0.0,0.0,1.0,1.0
Ctrl,CG6938,0.0,0.0,1.0,1.0
Ctrl,CG14088,0.0,0.0,1.0,1.0
Ctrl,CG10384,0.0,0.0,1.0,1.0
Ctrl,Cyp4s3,0.0,0.0,1.0,1.0
Ctrl,CG15124,0.0,0.0,1.0,1.0
Ctrl,Ttc30,0.0,0.0,1.0,1.0
Ctrl,CG10591,0.0,0.0,1.0,1.0
Ctrl,CG9222,0.0,0.0,1.0,1.0
Ctrl,t-Grip91,0.0,0.0,1.0,1.0
Ctrl,a10,0.0,0.0,1.0,1.0
Ctrl,GstE4,0.0,0.0,1.0,1.0
Ctrl,CG10486,0.0,0.0,1.0,1.0
Ctrl,CG17154,0.0,0.0,1.0,1.0
Ctrl,CG13423,0.0,0.0,1.0,1.0
Ctrl,CG4970,0.0,0.0,1.0,1.0
Ctrl,CG30037,0.0,0.0,1.0,1.0
Ctrl,CG5561,0.0,0.0,1.0,1.0
Ctrl,CG18258,0.0,0.0,1.0,1.0
Ctrl,CG43168,0.0,0.0,1.0,1.0
Ctrl,Acp54A1,0.0,0.0,1.0,1.0
Ctrl,Ir7b,0.0,0.0,1.0,1.0
Ctrl,CG42711,0.0,0.0,1.0,1.0
Ctrl,Prosbeta5R2,0.0,0.0,1.0,1.0
Ctrl,CG15614,0.0,0.0,1.0,1.0
Ctrl,NimB3,0.0,0.0,1.0,1.0
Ctrl,CG15880,0.0,0.0,1.0,1.0
Ctrl,Tengl1,0.0,0.0,1.0,1.0
Ctrl,CG34331,0.0,0.0,1.0,1.0
Ctrl,Spn53F,0.0,0.0,1.0,1.0
Ctrl,CG17572,0.0,0.0,1.0,1.0
Ctrl,bsh,0.0,0.0,1.0,1.0
Ctrl,CG15143,0.0,0.0,1.0,1.0
Ctrl,Mtk,0.0,0.0,1.0,1.0
Ctrl,CG13203,0.0,0.0,1.0,1.0
Ctrl,exex,0.0,0.0,1.0,1.0
Ctrl,Obp19a,0.0,0.0,1.0,1.0
Ctrl,slp1,0.0,0.0,1.0,1.0
Ctrl,CG4842,0.0,0.0,1.0,1.0
Ctrl,CG42364,0.0,0.0,1.0,1.0
Ctrl,CG31924,0.0,0.0,1.0,1.0
Ctrl,ms(2)35Ci,0.0,0.0,1.0,1.0
Ctrl,CG43843,0.0,0.0,1.0,1.0
Ctrl,CG4927,0.0,0.0,1.0,1.0
Ctrl,MFS1,0.0,0.0,1.0,1.0
Ctrl,CG33012,0.0,0.0,1.0,1.0
Ctrl,CG4783,0.0,0.0,1.0,1.0
Ctrl,CG4950,0.0,0.0,1.0,1.0
Ctrl,Orcokinin,0.0,0.0,1.0,1.0
Ctrl,CG33233,0.0,0.0,1.0,1.0
Ctrl,CG33543,0.0,0.0,1.0,1.0
Ctrl,CG7992,0.0,0.0,1.0,1.0
Ctrl,Oseg2,0.0,0.0,1.0,1.0
Ctrl,Spn38F,0.0,0.0,1.0,1.0
Ctrl,CG31663,0.0,0.0,1.0,1.0
Ctrl,CG14342,0.0,0.0,1.0,1.0
Ctrl,CG18132,0.0,0.0,1.0,1.0
Ctrl,CG44253,0.0,0.0,1.0,1.0
Ctrl,CG6435,0.0,0.0,1.0,1.0
Ctrl,Or43a,0.0,0.0,1.0,1.0
Ctrl,Rab26,0.0,0.0,1.0,1.0
Ctrl,Jon65Ai,0.0,0.0,1.0,1.0
Ctrl,Dro,0.0,0.0,1.0,1.0
Ctrl,CG16743,0.0,0.0,1.0,1.0
Ctrl,CG4716,0.0,0.0,1.0,1.0
Ctrl,CG9822,0.0,0.0,1.0,1.0
Ctrl,GluRIIB,0.0,0.0,1.0,1.0
Ctrl,Rcd-1r,0.0,0.0,1.0,1.0
Ctrl,su(r),0.0,0.0,1.0,1.0
Ctrl,Acp76A,0.0,0.0,1.0,1.0
Ctrl,Jon25Bii,0.0,0.0,1.0,1.0
Ctrl,CG45078,0.0,0.0,1.0,1.0
Ctrl,CG16894,0.0,0.0,1.0,1.0
Ctrl,CG42714,0.0,0.0,1.0,1.0
Ctrl,CG15024,0.0,0.0,1.0,1.0
Ctrl,IM33,0.0,0.0,1.0,1.0
Ctrl,Or22b,0.0,0.0,1.0,1.0
Ctrl,CG1387,0.0,0.0,1.0,1.0
Ctrl,CG14569,0.0,0.0,1.0,1.0
Ctrl,CG42355,0.0,0.0,1.0,1.0
Ctrl,CG18269,0.0,0.0,1.0,1.0
Ctrl,CG42369,0.0,0.0,1.0,1.0
Ctrl,CG14402,0.0,0.0,1.0,1.0
Ctrl,mthl2,0.0,0.0,1.0,1.0
Ctrl,Scgalpha,0.0,0.0,1.0,1.0
Ctrl,Tim17b2,0.0,0.0,1.0,1.0
Ctrl,clumsy,0.0,0.0,1.0,1.0
Ctrl,CG32036,0.0,0.0,1.0,1.0
Ctrl,CG12502,0.0,0.0,1.0,1.0
Ctrl,CG14105,0.0,0.0,1.0,1.0
Ctrl,CG14022,0.0,0.0,1.0,1.0
Ctrl,ZnT35C,0.0,0.0,1.0,1.0
Ctrl,CG15876,0.0,0.0,1.0,1.0
Ctrl,alpha-Est7,0.0,0.0,1.0,1.0
Ctrl,CG31601,0.0,0.0,1.0,1.0
Ctrl,Fie,0.0,0.0,1.0,1.0
Ctrl,CG42658,0.0,0.0,1.0,1.0
Ctrl,BobA,0.0,0.0,1.0,1.0
Ctrl,Or13a,0.0,0.0,1.0,1.0
Ctrl,CG7290,0.0,0.0,1.0,1.0
Ctrl,CG33725,0.0,0.0,1.0,1.0
Ctrl,CG46448,0.0,0.0,1.0,1.0
Ctrl,GluRIIA,0.0,0.0,1.0,1.0
Ctrl,CG2070,0.0,0.0,1.0,1.0
Ctrl,CG1394,0.0,0.0,1.0,1.0
Ctrl,CG18814,0.0,0.0,1.0,1.0
Ctrl,Pk34A,0.0,0.0,1.0,1.0
Ctrl,CG33673,0.0,0.0,1.0,1.0
Ctrl,CG33966,0.0,0.0,1.0,1.0
Ctrl,CG30002,0.0,0.0,1.0,1.0
Ctrl,Cpr65Ax2,0.0,0.0,1.0,1.0
Ctrl,CG42867,0.0,0.0,1.0,1.0
Ctrl,CG17127,0.0,0.0,1.0,1.0
Ctrl,CG13806,0.0,0.0,1.0,1.0
Ctrl,Arr1,0.0,0.0,1.0,1.0
Ctrl,ninaD,0.0,0.0,1.0,1.0
Ctrl,CG32189,0.0,0.0,1.0,1.0
Ctrl,CG5011,0.0,0.0,1.0,1.0
Ctrl,Or49b,0.0,0.0,1.0,1.0
Ctrl,CG18420,0.0,0.0,1.0,1.0
Ctrl,Obp19b,0.0,0.0,1.0,1.0
Ctrl,Cyp28a5,0.0,0.0,1.0,1.0
Ctrl,yip3,0.0,0.0,1.0,1.0
Ctrl,CG13501,0.0,0.0,1.0,1.0
Ctrl,CG46059,0.0,0.0,1.0,1.0
Ctrl,CG15651,0.0,0.0,1.0,1.0
Ctrl,mthl6,0.0,0.0,1.0,1.0
Ctrl,CG17217,0.0,0.0,1.0,1.0
Ctrl,Pask,0.0,0.0,1.0,1.0
Ctrl,CG13330,0.0,0.0,1.0,1.0
Ctrl,Ugt37D1,0.0,0.0,1.0,1.0
Ctrl,CG15357,0.0,0.0,1.0,1.0
Ctrl,Obp58d,0.0,0.0,1.0,1.0
Ctrl,CG13131,0.0,0.0,1.0,1.0
Ctrl,CG46025,0.0,0.0,1.0,1.0
Ctrl,CG30178,0.0,0.0,1.0,1.0
Ctrl,CG42728,0.0,0.0,1.0,1.0
Ctrl,CG43207,0.0,0.0,1.0,1.0
Ctrl,Ir48c,0.0,0.0,1.0,1.0
Ctrl,CG34029,0.0,0.0,1.0,1.0
Ctrl,CG2111,0.0,0.0,1.0,1.0
Ctrl,CG30039,0.0,0.0,1.0,1.0
Ctrl,jp,0.0,0.0,1.0,1.0
Ctrl,CG12853,0.0,0.0,1.0,1.0
Ctrl,nAChRbeta1,0.0,0.0,1.0,1.0
Ctrl,AkhR,0.0,0.0,1.0,1.0
Ctrl,CG17287,0.0,0.0,1.0,1.0
Ctrl,TfIIA-S-2,0.0,0.0,1.0,1.0
Ctrl,CG14810,0.0,0.0,1.0,1.0
Ctrl,CG14488,0.0,0.0,1.0,1.0
Ctrl,CG9030,0.0,0.0,1.0,1.0
Ctrl,CG13404,0.0,0.0,1.0,1.0
Ctrl,sphe,0.0,0.0,1.0,1.0
Ctrl,CG44623,0.0,0.0,1.0,1.0
Ctrl,CG5421,0.0,0.0,1.0,1.0
Ctrl,CG4415,0.0,0.0,1.0,1.0
Ctrl,CG9672,0.0,0.0,1.0,1.0
Ctrl,CG9875,0.0,0.0,1.0,1.0
Ctrl,CG15764,0.0,0.0,1.0,1.0
Ctrl,CG4363,0.0,0.0,1.0,1.0
Ctrl,CG3955,0.0,0.0,1.0,1.0
Ctrl,CG30447,0.0,0.0,1.0,1.0
Ctrl,CG13982,0.0,0.0,1.0,1.0
Ctrl,resilin,0.0,0.0,1.0,1.0
Ctrl,Ssl,0.0,0.0,1.0,1.0
Ctrl,ste24c,0.0,0.0,1.0,1.0
Ctrl,CG30271,0.0,0.0,1.0,1.0
Ctrl,CG31954,0.0,0.0,1.0,1.0
Ctrl,Ugt37C2,0.0,0.0,1.0,1.0
Ctrl,CG4653,0.0,0.0,1.0,1.0
Ctrl,CG31698,0.0,0.0,1.0,1.0
Ctrl,CG42296,0.0,0.0,1.0,1.0
Ctrl,CG42531,0.0,0.0,1.0,1.0
Ctrl,CG43187,0.0,0.0,1.0,1.0
Ctrl,CG6415,0.0,0.0,1.0,1.0
Ctrl,Nepl8,0.0,0.0,1.0,1.0
Ctrl,Prosalpha4T2,0.0,0.0,1.0,1.0
Ctrl,CG43691,0.0,0.0,1.0,1.0
Ctrl,CG4269,0.0,0.0,1.0,1.0
Ctrl,CG11294,0.0,0.0,1.0,1.0
Ctrl,CG17648,0.0,0.0,1.0,1.0
Ctrl,Vm26Ac,0.0,0.0,1.0,1.0
Ctrl,erm,0.0,0.0,1.0,1.0
Ctrl,CG4577,0.0,0.0,1.0,1.0
Ctrl,CG34196,0.0,0.0,1.0,1.0
Ctrl,Cyp6w1,0.0,0.0,1.0,1.0
Ctrl,Mpcp1,0.0,0.0,1.0,1.0
Ctrl,CG33461,0.0,0.0,1.0,1.0
Ctrl,Obp51a,0.0,0.0,1.0,1.0
Ctrl,CG30289,0.0,0.0,1.0,1.0
Ctrl,Cpr47Eb,0.0,0.0,1.0,1.0
Ctrl,CG3640,0.0,0.0,1.0,1.0
Ctrl,Jhedup,0.0,0.0,1.0,1.0
Ctrl,dbf,0.0,0.0,1.0,1.0
Ctrl,CG14218,0.0,0.0,1.0,1.0
Ctrl,CG33758,0.0,0.0,1.0,1.0
Ctrl,COX7AL2,0.0,0.0,1.0,1.0
Ctrl,CG15705,0.0,0.0,1.0,1.0
Ctrl,plu,0.0,0.0,1.0,1.0
Ctrl,Obp28a,0.0,0.0,1.0,1.0
Ctrl,CG44869,0.0,0.0,1.0,1.0
Ctrl,lectin-29Ca,0.0,0.0,1.0,1.0
Ctrl,CG32461,0.0,0.0,1.0,1.0
Ctrl,CG42847,0.0,0.0,1.0,1.0
Ctrl,CG14309,0.0,0.0,1.0,1.0
Ctrl,CG3081,0.0,0.0,1.0,1.0
Ctrl,CG30184,0.0,0.0,1.0,1.0
Ctrl,CG13334,0.0,0.0,1.0,1.0
Ctrl,CG31784,0.0,0.0,1.0,1.0
Ctrl,CG13795,0.0,0.0,1.0,1.0
Ctrl,CG9395,0.0,0.0,1.0,1.0
Ctrl,CG2750,0.0,0.0,1.0,1.0
Ctrl,Gr36a,0.0,0.0,1.0,1.0
Ctrl,FucTC,0.0,0.0,1.0,1.0
Ctrl,CG34345,0.0,0.0,1.0,1.0
Ctrl,Cpr11B,0.0,0.0,1.0,1.0
Ctrl,CG14219,0.0,0.0,1.0,1.0
Ctrl,Gr8a,0.0,0.0,1.0,1.0
Ctrl,Arpc3B,0.0,0.0,1.0,1.0
Ctrl,CG15728,0.0,0.0,1.0,1.0
Ctrl,CG43229,0.0,0.0,1.0,1.0
Ctrl,CG2964,0.0,0.0,1.0,1.0
Ctrl,CG5781,0.0,0.0,1.0,1.0
Ctrl,CG43112,0.0,0.0,1.0,1.0
Ctrl,Or19b,0.0,0.0,1.0,1.0
Ctrl,CG42512,0.0,0.0,1.0,1.0
Ctrl,CG1631,0.0,0.0,1.0,1.0
Ctrl,Slc25A46b,0.0,0.0,1.0,1.0
Ctrl,CG17450,0.0,0.0,1.0,1.0
Ctrl,CG1545,0.0,0.0,1.0,1.0
Ctrl,CG18302,0.0,0.0,1.0,1.0
Ctrl,Gss2,0.0,0.0,1.0,1.0
Ctrl,CG1791,0.0,0.0,1.0,1.0
Ctrl,CG12725,0.0,0.0,1.0,1.0
Ctrl,Obp19d,0.0,0.0,1.0,1.0
Ctrl,CG15478,0.0,0.0,1.0,1.0
Ctrl,CG12115,0.0,0.0,1.0,1.0
Ctrl,CG11663,0.0,0.0,1.0,1.0
Ctrl,rumpel,0.0,0.0,1.0,1.0
Ctrl,CG15459,0.0,0.0,1.0,1.0
Ctrl,CG5172,0.0,0.0,1.0,1.0
Ctrl,v,0.0,0.0,1.0,1.0
Ctrl,CG12158,0.0,0.0,1.0,1.0
Ctrl,Antdh,0.0,0.0,1.0,1.0
Ctrl,Vml,0.0,0.0,1.0,1.0
Ctrl,Ir52a,0.0,0.0,1.0,1.0
Ctrl,CG12672,0.0,0.0,1.0,1.0
Ctrl,CG15740,0.0,0.0,1.0,1.0
Ctrl,CG1571,0.0,0.0,1.0,1.0
Ctrl,fs(1)M3,0.0,0.0,1.0,1.0
Ctrl,CG14627,0.0,0.0,1.0,1.0
Ctrl,CG46270,0.0,0.0,1.0,1.0
Ctrl,CG15927,0.0,0.0,1.0,1.0
Ctrl,CG32564,0.0,0.0,1.0,1.0
Ctrl,nullo,0.0,0.0,1.0,1.0
Ctrl,Gr28b,0.0,0.0,1.0,1.0
Ctrl,Prosbeta2R1,0.0,0.0,1.0,1.0
Ctrl,RabX2,0.0,0.0,1.0,1.0
Ctrl,CG12057,0.0,0.0,1.0,1.0
Ctrl,CG32599,0.0,0.0,1.0,1.0
Ctrl,CG34330,0.0,0.0,1.0,1.0
Ctrl,CG44428,0.0,0.0,1.0,1.0
Ctrl,CG32762,0.0,0.0,1.0,1.0
Ctrl,Cyt-b5-r,0.0,0.0,1.0,1.0
Ctrl,SkpE,0.0,0.0,1.0,1.0
Ctrl,Ir7e,0.0,0.0,1.0,1.0
Ctrl,CG9686,0.0,0.0,1.0,1.0
Ctrl,CG1494,0.0,0.0,1.0,1.0
Ctrl,CG3598,0.0,0.0,1.0,1.0
Ctrl,Femcoat,0.0,0.0,1.0,1.0
Ctrl,Fmo-1,0.0,0.0,1.0,1.0
Ctrl,CG18368,0.0,0.0,1.0,1.0
Ctrl,CG15649,0.0,0.0,1.0,1.0
Ctrl,dec,0.0,0.0,1.0,1.0
Ctrl,CG18558,0.0,0.0,1.0,1.0
Ctrl,DptB,0.0,0.0,1.0,1.0
Ctrl,Nach,0.0,0.0,1.0,1.0
Ctrl,CG9568,0.0,0.0,1.0,1.0
Ctrl,CG6429,0.0,0.0,1.0,1.0
Ctrl,Obp46a,0.0,0.0,1.0,1.0
Ctrl,CG30043,0.0,0.0,1.0,1.0
Ctrl,CG30046,0.0,0.0,1.0,1.0
Ctrl,NimB1,0.0,0.0,1.0,1.0
Ctrl,CG13113,0.0,0.0,1.0,1.0
Ctrl,t,0.0,0.0,1.0,1.0
Ctrl,CG2955,0.0,0.0,1.0,1.0
Ctrl,CG30288,0.0,0.0,1.0,1.0
Ctrl,CG15368,0.0,0.0,1.0,1.0
Ctrl,Gr58a,0.0,0.0,1.0,1.0
Ctrl,CG10598,0.0,0.0,1.0,1.0
Ctrl,SmydA-9,0.0,0.0,1.0,1.0
Ctrl,CG14492,0.0,0.0,1.0,1.0
Ctrl,CG13231,0.0,0.0,1.0,1.0
Ctrl,CG33462,0.0,0.0,1.0,1.0
Ctrl,CG14277,0.0,0.0,1.0,1.0
Ctrl,CG14499,0.0,0.0,1.0,1.0
Ctrl,CG13842,0.0,0.0,1.0,1.0
Ctrl,CG9068,0.0,0.0,1.0,1.0
Ctrl,CG34457,0.0,0.0,1.0,1.0
Ctrl,AttC,0.0,0.0,1.0,1.0
Ctrl,CG13324,0.0,0.0,1.0,1.0
Ctrl,CG11099,0.0,0.0,1.0,1.0
Ctrl,Ir7d,0.0,0.0,1.0,1.0
Ctrl,CG4259,0.0,0.0,1.0,1.0
Ctrl,yl,0.0,0.0,1.0,1.0
Ctrl,Sr-CII,0.0,0.0,1.0,1.0
Ctrl,CG10799,0.0,0.0,1.0,1.0
Ctrl,NimC1,0.0,0.0,1.0,1.0
Ctrl,PGRP-SC1b,0.0,0.0,1.0,1.0
Ctrl,CG15599,0.0,0.0,1.0,1.0
Ctrl,CG13559,0.0,0.0,1.0,1.0
Ctrl,CG4198,0.0,0.0,1.0,1.0
Ctrl,Hand,0.0,0.0,1.0,1.0
Ctrl,betaNACtes1,0.0,0.0,1.0,1.0
Ctrl,Phae1,0.0,0.0,1.0,1.0
Ctrl,CG16965,0.0,0.0,1.0,1.0
Ctrl,CG46465,0.0,0.0,1.0,1.0
Ctrl,CG13002,0.0,0.0,1.0,1.0
Ctrl,CG17906,0.0,0.0,1.0,1.0
Ctrl,Ir56d,0.0,0.0,1.0,1.0
Ctrl,CG13949,0.0,0.0,1.0,1.0
Ctrl,CG13747,0.0,0.0,1.0,1.0
Ctrl,Or47b,0.0,0.0,1.0,1.0
Ctrl,CG3491,0.0,0.0,1.0,1.0
Ctrl,CG13794,0.0,0.0,1.0,1.0
Ctrl,Cpr49Ae,0.0,0.0,1.0,1.0
Ctrl,Eglp1,0.0,0.0,1.0,1.0
